tick,t_ms,joint,q,dq,q_traj,dq_traj,q_des,target,target_raw,q_env_lo,q_env_hi,lead,lead_sat,settle_error,phase,friction_mode,tau_p,tau_g,tau_f,tau_d,tau_ff_cmd,tau_meas,dq_mit,kp,kd,joint_stuck,planner_frozen
221,1105,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.318187,0.000000,8.000,2.000,0,0
222,1110,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.296214,0.000000,8.000,2.000,0,0
223,1115,right_shoulder_pitch,1.496444,0.023971,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.312694,0.000000,8.000,2.000,0,0
224,1120,right_shoulder_pitch,1.496060,-0.023959,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.294383,0.000000,8.000,2.000,0,0
225,1125,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.298045,0.000000,8.000,2.000,0,0
226,1130,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.363963,0.000000,8.000,2.000,0,0
227,1135,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.349315,0.000000,8.000,2.000,0,0
228,1140,right_shoulder_pitch,1.496444,0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.292552,0.000000,8.000,2.000,0,0
229,1145,right_shoulder_pitch,1.496060,-0.023960,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.358470,0.000000,8.000,2.000,0,0
230,1150,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.332835,0.000000,8.000,2.000,0,0
231,1155,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.316356,0.000000,8.000,2.000,0,0
232,1160,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.334666,0.000000,8.000,2.000,0,0
233,1165,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.360301,0.000000,8.000,2.000,0,0
234,1170,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.312694,0.000000,8.000,2.000,0,0
235,1175,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.389598,0.000000,8.000,2.000,0,0
236,1180,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.327342,0.000000,8.000,2.000,0,0
237,1185,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.371287,0.000000,8.000,2.000,0,0
238,1190,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.314525,0.000000,8.000,2.000,0,0
239,1195,right_shoulder_pitch,1.496444,0.023959,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.323680,0.000000,8.000,2.000,0,0
240,1200,right_shoulder_pitch,1.496060,-0.023978,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.347484,0.000000,8.000,2.000,0,0
241,1205,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.345653,0.000000,8.000,2.000,0,0
242,1210,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.298045,0.000000,8.000,2.000,0,0
243,1215,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.316356,0.000000,8.000,2.000,0,0
244,1220,right_shoulder_pitch,1.496444,0.023962,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.334666,0.000000,8.000,2.000,0,0
245,1225,right_shoulder_pitch,1.496060,-0.023976,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.312694,0.000000,8.000,2.000,0,0
246,1230,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.345653,0.000000,8.000,2.000,0,0
247,1235,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.314525,0.000000,8.000,2.000,0,0
248,1240,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.316356,0.000000,8.000,2.000,0,0
249,1245,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.367625,0.000000,8.000,2.000,0,0
250,1250,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.305369,0.000000,8.000,2.000,0,0
251,1255,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.325511,0.000000,8.000,2.000,0,0
252,1260,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.331004,0.000000,8.000,2.000,0,0
253,1265,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.336497,0.000000,8.000,2.000,0,0
254,1270,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.338328,0.000000,8.000,2.000,0,0
255,1275,right_shoulder_pitch,1.496444,0.023979,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.334666,0.000000,8.000,2.000,0,0
256,1280,right_shoulder_pitch,1.496060,-0.023958,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.325511,0.000000,8.000,2.000,0,0
257,1285,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.310863,0.000000,8.000,2.000,0,0
258,1290,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.369456,0.000000,8.000,2.000,0,0
259,1295,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.341990,0.000000,8.000,2.000,0,0
260,1300,right_shoulder_pitch,1.496444,0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.340159,0.000000,8.000,2.000,0,0
261,1305,right_shoulder_pitch,1.496060,-0.023960,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.352977,0.000000,8.000,2.000,0,0
262,1310,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.363963,0.000000,8.000,2.000,0,0
263,1315,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.309031,0.000000,8.000,2.000,0,0
264,1320,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.341990,0.000000,8.000,2.000,0,0
265,1325,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.318187,0.000000,8.000,2.000,0,0
266,1330,right_shoulder_pitch,1.496444,0.023960,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.310863,0.000000,8.000,2.000,0,0
267,1335,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.343822,0.000000,8.000,2.000,0,0
268,1340,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.360301,0.000000,8.000,2.000,0,0
269,1345,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.351146,0.000000,8.000,2.000,0,0
270,1350,right_shoulder_pitch,1.496060,-0.023976,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.393260,0.000000,8.000,2.000,0,0
271,1355,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.316356,0.000000,8.000,2.000,0,0
272,1360,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.321849,0.000000,8.000,2.000,0,0
273,1365,right_shoulder_pitch,1.496444,0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.338328,0.000000,8.000,2.000,0,0
274,1370,right_shoulder_pitch,1.496060,-0.023958,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.365794,0.000000,8.000,2.000,0,0
275,1375,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.332835,0.000000,8.000,2.000,0,0
276,1380,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.329173,0.000000,8.000,2.000,0,0
277,1385,right_shoulder_pitch,1.496444,0.023974,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.329173,0.000000,8.000,2.000,0,0
278,1390,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.362132,0.000000,8.000,2.000,0,0
279,1395,right_shoulder_pitch,1.496060,-0.023963,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.358470,0.000000,8.000,2.000,0,0
280,1400,right_shoulder_pitch,1.496444,0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.334666,0.000000,8.000,2.000,0,0
281,1405,right_shoulder_pitch,1.496060,-0.023961,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.332835,0.000000,8.000,2.000,0,0
282,1410,right_shoulder_pitch,1.496444,0.023974,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.345653,0.000000,8.000,2.000,0,0
283,1415,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.343822,0.000000,8.000,2.000,0,0
284,1420,right_shoulder_pitch,1.496060,-0.023962,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.345653,0.000000,8.000,2.000,0,0
285,1425,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.290721,0.000000,8.000,2.000,0,0
286,1430,right_shoulder_pitch,1.496444,0.023953,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.329173,0.000000,8.000,2.000,0,0
287,1435,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.341990,0.000000,8.000,2.000,0,0
288,1440,right_shoulder_pitch,1.496060,-0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.285228,0.000000,8.000,2.000,0,0
289,1445,right_shoulder_pitch,1.496444,0.023962,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.329173,0.000000,8.000,2.000,0,0
290,1450,right_shoulder_pitch,1.496060,-0.023974,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.329173,0.000000,8.000,2.000,0,0
291,1455,right_shoulder_pitch,1.496444,0.023944,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.362132,0.000000,8.000,2.000,0,0
292,1460,right_shoulder_pitch,1.496060,-0.023987,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.301707,0.000000,8.000,2.000,0,0
293,1465,right_shoulder_pitch,1.496444,0.023973,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.338328,0.000000,8.000,2.000,0,0
294,1470,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.351146,0.000000,8.000,2.000,0,0
295,1475,right_shoulder_pitch,1.496060,-0.023975,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.341990,0.000000,8.000,2.000,0,0
296,1480,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.351146,0.000000,8.000,2.000,0,0
297,1485,right_shoulder_pitch,1.496444,0.023971,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.341990,0.000000,8.000,2.000,0,0
298,1490,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.347484,0.000000,8.000,2.000,0,0
299,1495,right_shoulder_pitch,1.496060,-0.023960,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.349315,0.000000,8.000,2.000,0,0
300,1500,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.312694,0.000000,8.000,2.000,0,0
301,1505,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.354808,0.000000,8.000,2.000,0,0
302,1510,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.341990,0.000000,8.000,2.000,0,0
303,1515,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.332835,0.000000,8.000,2.000,0,0
304,1520,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.354808,0.000000,8.000,2.000,0,0
305,1525,right_shoulder_pitch,1.496444,0.023978,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.321849,0.000000,8.000,2.000,0,0
306,1530,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.380443,0.000000,8.000,2.000,0,0
307,1535,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.329173,0.000000,8.000,2.000,0,0
308,1540,right_shoulder_pitch,1.496060,-0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.332835,0.000000,8.000,2.000,0,0
309,1545,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.347484,0.000000,8.000,2.000,0,0
310,1550,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.316356,0.000000,8.000,2.000,0,0
311,1555,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.301707,0.000000,8.000,2.000,0,0
312,1560,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.296214,0.000000,8.000,2.000,0,0
313,1565,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.341990,0.000000,8.000,2.000,0,0
314,1570,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.347484,0.000000,8.000,2.000,0,0
315,1575,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.301707,0.000000,8.000,2.000,0,0
316,1580,right_shoulder_pitch,1.496444,0.023965,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.294383,0.000000,8.000,2.000,0,0
317,1585,right_shoulder_pitch,1.496060,-0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.362132,0.000000,8.000,2.000,0,0
318,1590,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.321849,0.000000,8.000,2.000,0,0
319,1595,right_shoulder_pitch,1.496444,0.023963,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.354808,0.000000,8.000,2.000,0,0
320,1600,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.343822,0.000000,8.000,2.000,0,0
321,1605,right_shoulder_pitch,1.496060,-0.023960,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.301707,0.000000,8.000,2.000,0,0
322,1610,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.312694,0.000000,8.000,2.000,0,0
323,1615,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.307200,0.000000,8.000,2.000,0,0
324,1620,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.351146,0.000000,8.000,2.000,0,0
