tick,t_ms,joint,q,dq,q_traj,dq_traj,q_des,target,target_raw,q_env_lo,q_env_hi,lead,lead_sat,settle_error,phase,friction_mode,tau_p,tau_g,tau_f,tau_d,tau_ff_cmd,tau_meas,dq_mit,kp,kd,joint_stuck,planner_frozen
103,515,right_shoulder_pitch,0.223968,0.143810,0.247261,0.500000,0.247261,1.484000,1.484000,-0.872665,3.136111,0.023293,0,1.260032,Cruise,traj_vel,0.186341,0.549058,0.150000,0.837899,1.536957,1.398969,0.500000,8.000,2.000,0,0
104,520,right_shoulder_pitch,0.228570,0.287623,0.249761,0.500000,0.249761,1.484000,1.484000,-0.872665,3.136111,0.021191,0,1.255430,Cruise,traj_vel,0.169525,0.560145,0.150000,0.734613,1.444758,1.175573,0.500000,8.000,2.000,0,0
105,525,right_shoulder_pitch,0.235090,0.407509,0.252261,0.500000,0.252261,1.484000,1.484000,-0.872665,3.136111,0.017170,0,1.248910,Cruise,traj_vel,0.137364,0.575832,0.150000,0.597205,1.323037,1.417279,0.500000,8.000,2.000,0,0
106,530,right_shoulder_pitch,0.241609,0.407466,0.254761,0.500000,0.254761,1.484000,1.484000,-0.872665,3.136111,0.013151,0,1.242391,Cruise,traj_vel,0.105209,0.591493,0.150000,0.494171,1.235664,1.486863,0.500000,8.000,2.000,0,0
107,535,right_shoulder_pitch,0.250046,0.527107,0.257261,0.500000,0.257261,1.484000,1.484000,-0.872665,3.136111,0.007214,0,1.233954,Cruise,traj_vel,0.057713,0.611723,0.000000,0.357075,0.968798,1.615040,0.500000,8.000,2.000,0,0
108,540,right_shoulder_pitch,0.258484,0.421985,0.259761,0.500000,0.259761,1.484000,1.484000,-0.872665,3.136111,0.001277,0,1.225516,Cruise,traj_vel,0.010212,0.631911,0.150000,0.306814,1.088725,1.104158,0.500000,8.000,2.000,0,0
109,545,right_shoulder_pitch,0.270756,0.767011,0.262261,0.500000,0.270756,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.213244,Cruise,traj_vel,0.000000,0.661193,0.000000,0.096605,0.757798,0.684836,0.500000,8.000,2.000,0,0
110,550,right_shoulder_pitch,0.279960,0.575271,0.264761,0.500000,0.279960,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.204040,Cruise,traj_vel,0.000000,0.683089,0.000000,0.034818,0.717907,1.336709,0.500000,8.000,2.000,0,0
111,555,right_shoulder_pitch,0.288397,0.527330,0.267261,0.500000,0.288397,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.195603,Cruise,traj_vel,0.000000,0.703111,0.000000,0.012449,0.715559,0.981474,0.500000,8.000,2.000,0,0
112,560,right_shoulder_pitch,0.296451,0.503359,0.269761,0.500000,0.296451,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.187549,Cruise,traj_vel,0.000000,0.722175,0.150000,0.007657,0.879831,0.459609,0.500000,8.000,2.000,0,0
113,565,right_shoulder_pitch,0.305271,0.551269,0.272261,0.500000,0.272261,1.484000,1.484000,-0.872665,3.136111,-0.033011,0,1.178729,Cruise,traj_vel,-0.264085,0.743000,0.000000,-0.019892,0.723108,0.278327,0.500000,8.000,2.000,0,0
114,570,right_shoulder_pitch,0.313325,0.503388,0.274761,0.500000,0.274761,1.484000,1.484000,-0.872665,3.136111,-0.038565,0,1.170675,Cruise,traj_vel,-0.308518,0.761966,0.150000,-0.016613,0.895353,1.285440,0.500000,8.000,2.000,0,0
115,575,right_shoulder_pitch,0.318694,0.335552,0.277261,0.500000,0.277261,1.484000,1.484000,-0.872665,3.136111,-0.041434,0,1.165306,Cruise,traj_vel,-0.331470,0.774582,0.150000,0.069764,0.994346,0.814844,0.500000,8.000,2.000,0,0
116,580,right_shoulder_pitch,0.324063,0.335565,0.279761,0.500000,0.279761,1.484000,1.484000,-0.872665,3.136111,-0.044303,0,1.159937,Cruise,traj_vel,-0.354421,0.787175,0.150000,0.134541,1.071715,0.650046,0.500000,8.000,2.000,0,0
117,585,right_shoulder_pitch,0.329049,0.311591,0.282261,0.500000,0.282261,1.484000,1.484000,-0.872665,3.136111,-0.046788,0,1.154951,Cruise,traj_vel,-0.374305,0.798848,0.150000,0.195110,1.143958,0.609759,0.500000,8.000,2.000,0,0
118,590,right_shoulder_pitch,0.333268,0.263698,0.284761,0.500000,0.284761,1.484000,1.484000,-0.872665,3.136111,-0.048507,0,1.150732,Cruise,traj_vel,-0.388058,0.808711,0.150000,0.264484,1.223195,0.571307,0.500000,8.000,2.000,0,0
119,595,right_shoulder_pitch,0.335952,0.167780,0.287261,0.500000,0.287261,1.484000,1.484000,-0.872665,3.136111,-0.048692,0,1.148048,Cruise,traj_vel,-0.389534,0.814980,0.150000,0.364473,1.329453,0.686667,0.500000,8.000,2.000,0,0
120,600,right_shoulder_pitch,0.339020,0.191748,0.289761,0.500000,0.289761,1.484000,1.484000,-0.872665,3.136111,-0.049260,0,1.144980,Cruise,traj_vel,-0.394078,0.822136,0.150000,0.427481,1.399617,0.798365,0.500000,8.000,2.000,0,0
121,605,right_shoulder_pitch,0.342088,0.191340,0.292261,0.500000,0.292261,1.484000,1.484000,-0.872665,3.136111,-0.049828,0,1.141912,Cruise,traj_vel,-0.398621,0.829285,0.150000,0.474941,1.454226,0.884428,0.500000,8.000,2.000,0,0
122,610,right_shoulder_pitch,0.345923,0.239718,0.294761,0.500000,0.295923,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.138077,Cruise,traj_vel,-0.400000,0.838210,0.150000,0.486346,1.474556,1.074861,0.500000,8.000,2.000,0,0
123,615,right_shoulder_pitch,0.348608,0.167625,0.297261,0.500000,0.298608,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.135392,Cruise,traj_vel,-0.400000,0.844450,0.150000,0.530947,1.525397,1.085848,0.500000,8.000,2.000,0,0
124,620,right_shoulder_pitch,0.351676,0.192079,0.299761,0.500000,0.301676,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.132324,Cruise,traj_vel,-0.400000,0.851574,0.150000,0.552171,1.553745,1.311074,0.500000,8.000,2.000,0,0
125,625,right_shoulder_pitch,0.354360,0.111930,0.302261,0.500000,0.304360,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.129640,Cruise,traj_vel,-0.400000,0.857802,0.150000,0.608163,1.615964,1.160924,0.500000,8.000,2.000,0,0
126,630,right_shoulder_pitch,0.357045,0.134269,0.304761,0.500000,0.307045,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.126955,Cruise,traj_vel,-0.400000,0.864024,0.150000,0.638988,1.653012,1.300088,0.500000,8.000,2.000,0,0
127,635,right_shoulder_pitch,0.357045,0.000000,0.307261,0.500000,0.307261,1.484000,1.484000,-0.872665,3.136111,-0.049785,0,1.126955,Cruise,traj_vel,-0.398278,0.864024,0.150000,0.729241,1.743265,1.345865,0.000000,8.000,2.000,0,0
128,640,right_shoulder_pitch,0.357045,0.000000,0.309761,0.500000,0.309761,1.484000,1.484000,-0.872665,3.136111,-0.047285,0,1.126955,Cruise,traj_vel,-0.378278,0.864024,0.150000,0.796931,1.810955,1.312906,0.000000,8.000,2.000,0,0
129,645,right_shoulder_pitch,0.357045,0.000000,0.312261,0.500000,0.312261,1.484000,1.484000,-0.872665,3.136111,-0.044785,0,1.126955,Cruise,traj_vel,-0.358278,0.864024,0.150000,0.847698,1.861722,1.300088,0.000000,8.000,2.000,0,0
130,650,right_shoulder_pitch,0.356662,-0.023971,0.314761,0.500000,0.314761,1.484000,1.484000,-0.872665,3.136111,-0.041901,0,1.127338,Cruise,traj_vel,-0.335210,0.863136,0.150000,0.897759,1.910895,1.417279,0.500000,8.000,2.000,0,0
131,655,right_shoulder_pitch,0.356662,0.000000,0.317261,0.500000,0.317261,1.484000,1.484000,-0.872665,3.136111,-0.039401,0,1.127338,Cruise,traj_vel,-0.315210,0.863136,0.150000,0.923319,1.936455,1.452069,0.000000,8.000,2.000,0,0
132,660,right_shoulder_pitch,0.356662,0.000000,0.319761,0.500000,0.319761,1.484000,1.484000,-0.872665,3.136111,-0.036901,0,1.127338,Cruise,traj_vel,-0.295210,0.863136,0.150000,0.942489,1.955625,1.505173,0.000000,8.000,2.000,0,0
133,665,right_shoulder_pitch,0.357045,0.023968,0.322261,0.500000,0.322261,1.484000,1.484000,-0.872665,3.136111,-0.034785,0,1.126955,Cruise,traj_vel,-0.278278,0.864024,0.150000,0.944883,1.958907,1.609547,0.500000,8.000,2.000,0,0
134,670,right_shoulder_pitch,0.357429,0.023969,0.324761,0.500000,0.324761,1.484000,1.484000,-0.872665,3.136111,-0.032668,0,1.126571,Cruise,traj_vel,-0.261346,0.864912,0.150000,0.946678,1.961590,1.596730,0.500000,8.000,2.000,0,0
135,675,right_shoulder_pitch,0.358196,0.047934,0.327261,0.500000,0.327261,1.484000,1.484000,-0.872665,3.136111,-0.030935,0,1.125804,Cruise,traj_vel,-0.247482,0.866688,0.150000,0.936041,1.952730,1.662648,0.500000,8.000,2.000,0,0
136,680,right_shoulder_pitch,0.358579,0.023962,0.329761,0.500000,0.358579,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.125421,Cruise,traj_vel,0.000000,0.867576,0.150000,0.940050,1.957626,1.699272,0.500000,8.000,2.000,0,0
137,685,right_shoulder_pitch,0.359346,0.047886,0.332261,0.500000,0.359346,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.124654,Cruise,traj_vel,0.000000,0.869351,0.150000,0.931094,1.950446,1.673634,0.500000,8.000,2.000,0,0
138,690,right_shoulder_pitch,0.360880,0.095981,0.334761,0.500000,0.360880,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.123120,Cruise,traj_vel,0.000000,0.872900,0.150000,0.900330,1.923231,1.653492,0.500000,8.000,2.000,0,0
139,695,right_shoulder_pitch,0.363565,0.167730,0.337261,0.500000,0.363565,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.120435,Cruise,traj_vel,0.000000,0.879106,0.150000,0.841383,1.870489,1.651661,0.500000,8.000,2.000,0,0
140,700,right_shoulder_pitch,0.367400,0.239726,0.339761,0.500000,0.367400,1.484000,1.484000,-0.872665,3.136111,0.000000,0,1.116600,Cruise,traj_vel,0.000000,0.887960,0.150000,0.761174,1.799135,1.560105,0.500000,8.000,2.000,0,0
141,705,right_shoulder_pitch,0.372769,0.335465,0.342261,0.500000,0.342261,1.484000,1.484000,-0.872665,3.136111,-0.030508,0,1.111231,Cruise,traj_vel,-0.244064,0.900334,0.150000,0.653148,1.703482,1.488694,0.500000,8.000,2.000,0,0
142,710,right_shoulder_pitch,0.379288,0.407610,0.344761,0.500000,0.344761,1.484000,1.484000,-0.872665,3.136111,-0.034527,0,1.104712,Cruise,traj_vel,-0.276220,0.915325,0.150000,0.536056,1.601381,1.558274,0.500000,8.000,2.000,0,0
143,715,right_shoulder_pitch,0.386959,0.479343,0.347261,0.500000,0.347261,1.484000,1.484000,-0.872665,3.136111,-0.039698,0,1.097041,Cruise,traj_vel,-0.317585,0.932913,0.150000,0.412371,1.495284,1.679127,0.500000,8.000,2.000,0,0
144,720,right_shoulder_pitch,0.393478,0.407409,0.349761,0.500000,0.349761,1.484000,1.484000,-0.872665,3.136111,-0.043718,0,1.090522,Cruise,traj_vel,-0.349740,0.947818,0.150000,0.355573,1.453392,1.382489,0.500000,8.000,2.000,0,0
145,725,right_shoulder_pitch,0.400764,0.455459,0.352261,0.500000,0.352261,1.484000,1.484000,-0.872665,3.136111,-0.048504,0,1.083236,Cruise,traj_vel,-0.388031,0.964429,0.150000,0.288950,1.403380,0.628070,0.500000,8.000,2.000,0,0
146,730,right_shoulder_pitch,0.409586,0.551275,0.354761,0.500000,0.359586,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.074414,Cruise,traj_vel,-0.400000,0.984471,0.000000,0.191075,1.175546,1.051058,0.500000,8.000,2.000,0,0
147,735,right_shoulder_pitch,0.415722,0.383548,0.357261,0.500000,0.365722,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.068278,Cruise,traj_vel,-0.400000,0.998366,0.150000,0.201532,1.349898,1.287271,0.500000,8.000,2.000,0,0
148,740,right_shoulder_pitch,0.421857,0.383467,0.359761,0.500000,0.371857,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.062143,Cruise,traj_vel,-0.400000,1.012224,0.150000,0.209416,1.371640,0.847803,0.500000,8.000,2.000,0,0
149,745,right_shoulder_pitch,0.427610,0.359449,0.362261,0.500000,0.377610,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.056390,Cruise,traj_vel,-0.400000,1.025181,0.150000,0.227337,1.402518,1.104158,0.500000,8.000,2.000,0,0
150,750,right_shoulder_pitch,0.432213,0.287749,0.364761,0.500000,0.382213,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.051787,Cruise,traj_vel,-0.400000,1.035524,0.150000,0.276628,1.462152,0.932035,0.500000,8.000,2.000,0,0
151,755,right_shoulder_pitch,0.436431,0.263572,0.367261,0.500000,0.386431,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.047569,Cruise,traj_vel,-0.400000,1.044984,0.150000,0.325685,1.520669,0.878935,0.500000,8.000,2.000,0,0
152,760,right_shoulder_pitch,0.440649,0.263734,0.369761,0.500000,0.390649,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.043351,Cruise,traj_vel,-0.400000,1.054426,0.150000,0.362397,1.566823,0.783716,0.500000,8.000,2.000,0,0
153,765,right_shoulder_pitch,0.444484,0.239666,0.372261,0.500000,0.394484,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.039516,Cruise,traj_vel,-0.400000,1.062993,0.150000,0.401965,1.614958,1.270791,0.500000,8.000,2.000,0,0
154,770,right_shoulder_pitch,0.447552,0.191730,0.374761,0.500000,0.397552,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.036448,Cruise,traj_vel,-0.400000,1.069835,0.150000,0.455609,1.675444,1.157262,0.500000,8.000,2.000,0,0
155,775,right_shoulder_pitch,0.451387,0.239726,0.377261,0.500000,0.401387,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.032613,Cruise,traj_vel,-0.400000,1.078374,0.150000,0.471844,1.700218,1.243325,0.500000,8.000,2.000,0,0
156,780,right_shoulder_pitch,0.455223,0.239708,0.379761,0.500000,0.405223,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.028777,Cruise,traj_vel,-0.400000,1.086899,0.150000,0.484029,1.720927,1.428266,0.500000,8.000,2.000,0,0
157,785,right_shoulder_pitch,0.458291,0.191769,0.382261,0.500000,0.408291,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.025709,Cruise,traj_vel,-0.400000,1.093706,0.150000,0.517137,1.760843,1.490525,0.500000,8.000,2.000,0,0
158,790,right_shoulder_pitch,0.460592,0.143806,0.384761,0.500000,0.410592,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.023408,Cruise,traj_vel,-0.400000,1.098804,0.150000,0.565950,1.814754,1.391644,0.500000,8.000,2.000,0,0
159,795,right_shoulder_pitch,0.462509,0.119849,0.387261,0.500000,0.412509,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.021491,Cruise,traj_vel,-0.400000,1.103048,0.150000,0.614538,1.867586,1.411786,0.500000,8.000,2.000,0,0
160,800,right_shoulder_pitch,0.463660,0.071904,0.389761,0.500000,0.413660,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.020340,Cruise,traj_vel,-0.400000,1.105593,0.150000,0.674951,1.930544,1.514329,0.500000,8.000,2.000,0,0
161,805,right_shoulder_pitch,0.464427,0.047880,0.392261,0.500000,0.414427,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.019573,Cruise,traj_vel,-0.400000,1.107289,0.150000,0.732274,1.989562,1.483201,0.500000,8.000,2.000,0,0
162,810,right_shoulder_pitch,0.464427,0.000000,0.394761,0.500000,0.414427,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.019573,Cruise,traj_vel,-0.400000,1.107289,0.150000,0.799205,2.056494,1.543626,0.000000,8.000,2.000,0,0
163,815,right_shoulder_pitch,0.464043,-0.023972,0.397261,0.500000,0.414043,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.019957,Cruise,traj_vel,-0.400000,1.106441,0.150000,0.861390,2.117831,1.593068,0.500000,8.000,2.000,0,0
164,820,right_shoulder_pitch,0.464043,0.000000,0.399761,0.500000,0.414043,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.019957,Cruise,traj_vel,-0.400000,1.106441,0.150000,0.896043,2.152483,1.598561,0.000000,8.000,2.000,0,0
165,825,right_shoulder_pitch,0.464427,0.023970,0.402261,0.500000,0.414427,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.019573,Cruise,traj_vel,-0.400000,1.107289,0.150000,0.910047,2.167335,1.743218,0.500000,8.000,2.000,0,0
166,830,right_shoulder_pitch,0.464427,0.000000,0.404761,0.500000,0.414427,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.019573,Cruise,traj_vel,-0.400000,1.107289,0.150000,0.932535,2.189824,1.671803,0.000000,8.000,2.000,0,0
167,835,right_shoulder_pitch,0.464810,0.023973,0.407261,0.500000,0.414810,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.019190,Cruise,traj_vel,-0.400000,1.108136,0.150000,0.937415,2.195551,1.712090,0.500000,8.000,2.000,0,0
168,840,right_shoulder_pitch,0.465194,0.023968,0.409761,0.500000,0.415194,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.018806,Cruise,traj_vel,-0.400000,1.108983,0.150000,0.941077,2.200061,1.673634,0.500000,8.000,2.000,0,0
169,845,right_shoulder_pitch,0.465961,0.047939,0.412261,0.500000,0.415961,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.018039,Cruise,traj_vel,-0.400000,1.110678,0.150000,0.931838,2.192516,1.757866,0.500000,8.000,2.000,0,0
170,850,right_shoulder_pitch,0.467111,0.071904,0.414761,0.500000,0.417111,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.016889,Cruise,traj_vel,-0.400000,1.113218,0.150000,0.912927,2.176145,1.746880,0.500000,8.000,2.000,0,0
171,855,right_shoulder_pitch,0.468262,0.071895,0.417261,0.500000,0.418262,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.015738,Cruise,traj_vel,-0.400000,1.115757,0.150000,0.898747,2.164504,1.622365,0.500000,8.000,2.000,0,0
172,860,right_shoulder_pitch,0.470179,0.119874,0.419761,0.500000,0.420179,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.013821,Cruise,traj_vel,-0.400000,1.119985,0.150000,0.864124,2.134108,1.571091,0.500000,8.000,2.000,0,0
173,865,right_shoulder_pitch,0.472864,0.167764,0.422261,0.500000,0.422864,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.011136,Cruise,traj_vel,-0.400000,1.125897,0.150000,0.814211,2.090107,1.470383,0.500000,8.000,2.000,0,0
174,870,right_shoulder_pitch,0.476699,0.239537,0.424761,0.500000,0.426699,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.007301,Cruise,traj_vel,-0.400000,1.134329,0.150000,0.740890,2.025218,1.378827,0.500000,8.000,2.000,0,0
175,875,right_shoulder_pitch,0.481685,0.311722,0.427261,0.500000,0.431685,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,1.002315,Cruise,traj_vel,-0.400000,1.145267,0.150000,0.649806,1.945073,1.569260,0.500000,8.000,2.000,0,0
176,880,right_shoulder_pitch,0.487054,0.335714,0.429761,0.500000,0.437054,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.996946,Cruise,traj_vel,-0.400000,1.157013,0.150000,0.569498,1.876510,1.684620,0.500000,8.000,2.000,0,0
177,885,right_shoulder_pitch,0.492039,0.311527,0.432261,0.500000,0.442039,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.991961,Cruise,traj_vel,-0.400000,1.167889,0.150000,0.521360,1.839249,1.578416,0.500000,8.000,2.000,0,0
178,890,right_shoulder_pitch,0.497792,0.359547,0.434761,0.500000,0.447792,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.986208,Cruise,traj_vel,-0.400000,1.180404,0.150000,0.461247,1.791650,1.322061,0.500000,8.000,2.000,0,0
179,895,right_shoulder_pitch,0.503545,0.359501,0.437261,0.500000,0.453545,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.980455,Cruise,traj_vel,-0.400000,1.192881,0.150000,0.416184,1.759065,1.305581,0.500000,8.000,2.000,0,0
180,900,right_shoulder_pitch,0.509297,0.359468,0.439761,0.500000,0.459297,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.974703,Cruise,traj_vel,-0.400000,1.205316,0.150000,0.382404,1.737721,1.138952,0.500000,8.000,2.000,0,0
181,905,right_shoulder_pitch,0.514666,0.335738,0.442261,0.500000,0.464666,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.969334,Cruise,traj_vel,-0.400000,1.216887,0.150000,0.368934,1.735822,1.349530,0.500000,8.000,2.000,0,0
182,910,right_shoulder_pitch,0.520419,0.359461,0.444761,0.500000,0.470419,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.963581,Cruise,traj_vel,-0.400000,1.229245,0.150000,0.346970,1.726215,1.375165,0.500000,8.000,2.000,0,0
183,915,right_shoulder_pitch,0.525404,0.310965,0.447261,0.500000,0.475404,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.958596,Cruise,traj_vel,-0.400000,1.239923,0.150000,0.354745,1.744668,1.503342,0.500000,8.000,2.000,0,0
184,920,right_shoulder_pitch,0.530007,0.230258,0.449761,0.500000,0.480007,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.953993,Cruise,traj_vel,-0.400000,1.249754,0.150000,0.400930,1.800684,1.419110,0.500000,8.000,2.000,0,0
185,925,right_shoulder_pitch,0.534992,0.311767,0.452261,0.500000,0.484992,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.949008,Cruise,traj_vel,-0.400000,1.260372,0.150000,0.394814,1.805186,1.312906,0.500000,8.000,2.000,0,0
186,930,right_shoulder_pitch,0.538444,0.215818,0.454761,0.500000,0.488444,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.945556,Cruise,traj_vel,-0.400000,1.267705,0.150000,0.438202,1.855906,1.274453,0.500000,8.000,2.000,0,0
187,935,right_shoulder_pitch,0.541512,0.191749,0.457261,0.500000,0.491512,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.942488,Cruise,traj_vel,-0.400000,1.274210,0.150000,0.482777,1.906987,1.400800,0.500000,8.000,2.000,0,0
188,940,right_shoulder_pitch,0.544196,0.167804,0.459761,0.500000,0.494196,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.939804,Cruise,traj_vel,-0.400000,1.279892,0.150000,0.528181,1.958073,1.160924,0.500000,8.000,2.000,0,0
189,945,right_shoulder_pitch,0.548031,0.239677,0.462261,0.500000,0.498031,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.935969,Cruise,traj_vel,-0.400000,1.287994,0.150000,0.526297,1.964291,1.450238,0.500000,8.000,2.000,0,0
190,950,right_shoulder_pitch,0.551483,0.215751,0.464761,0.500000,0.501483,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.932517,Cruise,traj_vel,-0.400000,1.295269,0.150000,0.536848,1.982116,1.527146,0.500000,8.000,2.000,0,0
191,955,right_shoulder_pitch,0.555702,0.263674,0.467261,0.500000,0.505702,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.928298,Cruise,traj_vel,-0.400000,1.304141,0.150000,0.520799,1.974940,1.452069,0.500000,8.000,2.000,0,0
192,960,right_shoulder_pitch,0.560304,0.287629,0.469761,0.500000,0.510304,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.923696,Cruise,traj_vel,-0.400000,1.313792,0.150000,0.496785,1.960577,1.790825,0.500000,8.000,2.000,0,0
193,965,right_shoulder_pitch,0.564139,0.239693,0.472261,0.500000,0.514139,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.919861,Cruise,traj_vel,-0.400000,1.321813,0.150000,0.502742,1.974555,1.728569,0.500000,8.000,2.000,0,0
194,970,right_shoulder_pitch,0.567207,0.191730,0.474761,0.500000,0.517207,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.916793,Cruise,traj_vel,-0.400000,1.328216,0.150000,0.531191,2.009408,1.576585,0.500000,8.000,2.000,0,0
195,975,right_shoulder_pitch,0.570275,0.191758,0.477261,0.500000,0.520275,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.913725,Cruise,traj_vel,-0.400000,1.334607,0.150000,0.552514,2.037121,1.501511,0.500000,8.000,2.000,0,0
196,980,right_shoulder_pitch,0.572959,0.167758,0.479761,0.500000,0.522959,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.911041,Cruise,traj_vel,-0.400000,1.340188,0.150000,0.580507,2.070695,1.582081,0.500000,8.000,2.000,0,0
197,985,right_shoulder_pitch,0.575260,0.143840,0.482261,0.500000,0.525260,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.908740,Cruise,traj_vel,-0.400000,1.344964,0.150000,0.613460,2.108425,1.474046,0.500000,8.000,2.000,0,0
198,990,right_shoulder_pitch,0.577945,0.167842,0.484761,0.500000,0.527945,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.906055,Cruise,traj_vel,-0.400000,1.350529,0.150000,0.626175,2.126704,1.435590,0.500000,8.000,2.000,0,0
199,995,right_shoulder_pitch,0.581397,0.215642,0.487261,0.500000,0.531397,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.902603,Cruise,traj_vel,-0.400000,1.357668,0.150000,0.611810,2.119478,1.450238,0.500000,8.000,2.000,0,0
200,1000,right_shoulder_pitch,0.585615,0.263608,0.489761,0.500000,0.535615,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.898385,Cruise,traj_vel,-0.400000,1.366371,0.150000,0.577053,2.093424,1.620533,0.500000,8.000,2.000,0,0
201,1005,right_shoulder_pitch,0.590217,0.287804,0.492261,0.500000,0.540217,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.893783,Cruise,traj_vel,-0.400000,1.375837,0.150000,0.538888,2.064725,1.624196,0.500000,8.000,2.000,0,0
202,1010,right_shoulder_pitch,0.595970,0.359345,0.494761,0.500000,0.545970,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.888030,Cruise,traj_vel,-0.400000,1.387629,0.150000,0.474494,2.012123,1.730400,0.500000,8.000,2.000,0,0
203,1015,right_shoulder_pitch,0.600571,0.287735,0.497261,0.500000,0.550571,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.883429,Cruise,traj_vel,-0.400000,1.397030,0.150000,0.462003,2.009032,1.893368,0.500000,8.000,2.000,0,0
204,1020,right_shoulder_pitch,0.604407,0.239644,0.499761,0.500000,0.554407,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.879593,Cruise,traj_vel,-0.400000,1.404842,0.150000,0.476680,2.031523,1.591237,0.500000,8.000,2.000,0,0
205,1025,right_shoulder_pitch,0.608242,0.239716,0.502261,0.500000,0.558242,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.875758,Cruise,traj_vel,-0.400000,1.412633,0.150000,0.487652,2.050285,1.393476,0.500000,8.000,2.000,0,0
206,1030,right_shoulder_pitch,0.612077,0.239739,0.504761,0.500000,0.562077,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.871923,Cruise,traj_vel,-0.400000,1.420403,0.150000,0.495870,2.066272,1.417279,0.500000,8.000,2.000,0,0
