tick,t_ms,joint,q,dq,q_traj,dq_traj,q_des,target,target_raw,q_env_lo,q_env_hi,lead,lead_sat,settle_error,phase,friction_mode,tau_p,tau_g,tau_f,tau_d,tau_ff_cmd,tau_meas,dq_mit,kp,kd,joint_stuck,planner_frozen
104,520,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.664479,0.000000,8.000,2.000,1,0
105,525,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.686451,0.000000,8.000,2.000,1,0
106,530,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.719414,0.000000,8.000,2.000,1,0
107,535,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.657155,0.000000,8.000,2.000,1,0
108,540,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.739556,0.000000,8.000,2.000,1,0
109,545,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
110,550,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.655324,0.000000,8.000,2.000,1,0
111,555,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
112,560,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.715752,0.000000,8.000,2.000,1,0
113,565,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.675465,0.000000,8.000,2.000,1,0
114,570,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.686451,0.000000,8.000,2.000,1,0
115,575,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.657155,0.000000,8.000,2.000,1,0
116,580,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.712090,0.000000,8.000,2.000,1,0
117,585,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.701103,0.000000,8.000,2.000,1,0
118,590,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.660817,0.000000,8.000,2.000,1,0
119,595,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.680958,0.000000,8.000,2.000,1,0
120,600,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.693776,0.000000,8.000,2.000,1,0
121,605,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.695607,0.000000,8.000,2.000,1,0
122,610,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.686451,0.000000,8.000,2.000,1,0
123,615,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.640675,0.000000,8.000,2.000,1,0
124,620,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.724907,0.000000,8.000,2.000,1,0
125,625,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.701103,0.000000,8.000,2.000,1,0
126,630,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.719414,0.000000,8.000,2.000,1,0
127,635,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.688282,0.000000,8.000,2.000,1,0
128,640,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.701103,0.000000,8.000,2.000,1,0
129,645,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
130,650,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
131,655,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.717583,0.000000,8.000,2.000,1,0
132,660,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.675465,0.000000,8.000,2.000,1,0
133,665,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.637013,0.000000,8.000,2.000,1,0
134,670,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.635182,0.000000,8.000,2.000,1,0
135,675,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.664479,0.000000,8.000,2.000,1,0
136,680,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.675465,0.000000,8.000,2.000,1,0
137,685,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.657155,0.000000,8.000,2.000,1,0
138,690,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.657155,0.000000,8.000,2.000,1,0
139,695,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.633351,0.000000,8.000,2.000,1,0
140,700,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
141,705,right_shoulder_pitch,1.592321,-0.023955,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.691945,0.000000,8.000,2.000,1,0
142,710,right_shoulder_pitch,1.592704,0.023978,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.728569,0.000000,8.000,2.000,1,0
143,715,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.756035,0.000000,8.000,2.000,1,0
144,720,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.675465,0.000000,8.000,2.000,1,0
145,725,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
146,730,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
147,735,right_shoulder_pitch,1.592321,-0.023965,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.658986,0.000000,8.000,2.000,1,0
148,740,right_shoulder_pitch,1.592704,0.023966,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.717583,0.000000,8.000,2.000,1,0
149,745,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.717583,0.000000,8.000,2.000,1,0
150,750,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
151,755,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.638844,0.000000,8.000,2.000,1,0
152,760,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
153,765,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.695607,0.000000,8.000,2.000,1,0
154,770,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.675465,0.000000,8.000,2.000,1,0
155,775,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.627858,0.000000,8.000,2.000,1,0
156,780,right_shoulder_pitch,1.592321,-0.023969,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.631520,0.000000,8.000,2.000,1,0
157,785,right_shoulder_pitch,1.592704,0.023960,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.693776,0.000000,8.000,2.000,1,0
158,790,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.638844,0.000000,8.000,2.000,1,0
159,795,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.752373,0.000000,8.000,2.000,1,0
160,800,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.642506,0.000000,8.000,2.000,1,0
161,805,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.697438,0.000000,8.000,2.000,1,0
162,810,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.644337,0.000000,8.000,2.000,1,0
163,815,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.611378,0.000000,8.000,2.000,1,0
164,820,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.642506,0.000000,8.000,2.000,1,0
165,825,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.633351,0.000000,8.000,2.000,1,0
166,830,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.668141,0.000000,8.000,2.000,1,0
167,835,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.653492,0.000000,8.000,2.000,1,0
168,840,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.691945,0.000000,8.000,2.000,1,0
169,845,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.693776,0.000000,8.000,2.000,1,0
170,850,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.655324,0.000000,8.000,2.000,1,0
171,855,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.664479,0.000000,8.000,2.000,1,0
172,860,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.697438,0.000000,8.000,2.000,1,0
173,865,right_shoulder_pitch,1.592321,-0.023961,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.657155,0.000000,8.000,2.000,1,0
174,870,right_shoulder_pitch,1.592704,0.023971,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.633351,0.000000,8.000,2.000,1,0
175,875,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.690114,0.000000,8.000,2.000,1,0
176,880,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
177,885,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
178,890,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.635182,0.000000,8.000,2.000,1,0
179,895,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.691945,0.000000,8.000,2.000,1,0
180,900,right_shoulder_pitch,1.592321,-0.023972,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.691945,0.000000,8.000,2.000,1,0
181,905,right_shoulder_pitch,1.592704,0.023962,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.642506,0.000000,8.000,2.000,1,0
182,910,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.746880,0.000000,8.000,2.000,1,0
183,915,right_shoulder_pitch,1.592321,-0.023933,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.724907,0.000000,8.000,2.000,1,0
184,920,right_shoulder_pitch,1.592704,0.023962,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.668141,0.000000,8.000,2.000,1,0
185,925,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.649830,0.000000,8.000,2.000,1,0
186,930,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.690114,0.000000,8.000,2.000,1,0
187,935,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
188,940,right_shoulder_pitch,1.592321,-0.023973,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.679127,0.000000,8.000,2.000,1,0
189,945,right_shoulder_pitch,1.592704,0.023962,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.701103,0.000000,8.000,2.000,1,0
190,950,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.730400,0.000000,8.000,2.000,1,0
191,955,right_shoulder_pitch,1.592321,-0.023975,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.728569,0.000000,8.000,2.000,1,0
192,960,right_shoulder_pitch,1.592321,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.637013,0.000000,8.000,2.000,1,0
193,965,right_shoulder_pitch,1.592704,0.024008,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.655324,0.000000,8.000,2.000,1,0
194,970,right_shoulder_pitch,1.592321,-0.023960,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.658986,0.000000,8.000,2.000,1,0
195,975,right_shoulder_pitch,1.592704,0.023975,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.662648,0.000000,8.000,2.000,1,0
196,980,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.669972,0.000000,8.000,2.000,1,0
197,985,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
198,990,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.715752,0.000000,8.000,2.000,1,0
199,995,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.658986,0.000000,8.000,2.000,1,0
200,1000,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.646168,0.000000,8.000,2.000,1,0
201,1005,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.675465,0.000000,8.000,2.000,1,0
202,1010,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.669972,0.000000,8.000,2.000,1,0
203,1015,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.660817,0.000000,8.000,2.000,1,0
204,1020,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.658986,0.000000,8.000,2.000,1,0
205,1025,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.699272,0.000000,8.000,2.000,1,0
206,1030,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.710259,0.000000,8.000,2.000,1,0
207,1035,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.693776,0.000000,8.000,2.000,1,0
208,1040,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.655324,0.000000,8.000,2.000,1,0
